# Measured input FRF for the exponentially tapered rod - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
4.40630e+02 2.02346e-01 9.01547e-04
4.41410e+02 2.02614e-01 4.69036e-04
4.42190e+02 2.03121e-01 4.29747e-04
4.42970e+02 1.98135e-01 7.11300e-04
4.43750e+02 2.02008e-01 1.67405e-03
4.44530e+02 2.02889e-01 -3.41025e-04
4.45310e+02 2.04118e-01 7.92291e-05
4.46090e+02 2.02125e-01 4.84162e-04
4.46880e+02 2.03698e-01 4.23996e-04
4.47660e+02 2.03158e-01 3.96681e-04
4.48440e+02 2.03012e-01 1.71987e-03
4.49220e+02 2.03399e-01 3.00923e-03
4.50000e+02 1.98935e-01 1.96468e-03
4.50780e+02 2.03846e-01 2.00553e-03
4.51560e+02 2.02906e-01 3.15939e-04
4.52340e+02 2.02096e-01 5.48155e-04
4.53130e+02 2.01770e-01 3.66512e-04
4.53910e+02 2.02279e-01 2.43229e-03
4.54690e+02 2.01110e-01 -5.84719e-04
4.55470e+02 2.03846e-01 2.24286e-03
4.56250e+02 2.02289e-01 9.36115e-04
4.57030e+02 2.00983e-01 7.97406e-04
4.57810e+02 2.00667e-01 -3.05165e-04
4.58590e+02 2.01915e-01 -5.77013e-05
4.59380e+02 2.01490e-01 8.36753e-05
4.60160e+02 2.02411e-01 2.49595e-04
4.60940e+02 2.01348e-01 -1.27652e-03
4.61720e+02 2.03795e-01 7.80350e-04
4.62500e+02 2.01380e-01 5.64643e-05
4.63280e+02 2.01228e-01 -1.54258e-03
4.64060e+02 2.01825e-01 -1.19674e-03
4.64840e+02 2.01976e-01 2.29919e-05
4.65630e+02 2.00498e-01 1.35467e-03
4.66410e+02 1.99971e-01 -9.82357e-04
4.67190e+02 2.03360e-01 1.49213e-03
4.67970e+02 2.03020e-01 6.07933e-04
4.68750e+02 2.03048e-01 6.19672e-04
4.69530e+02 2.02569e-01 -6.91562e-04
4.70310e+02 1.99821e-01 1.49833e-03
4.71090e+02 2.02217e-01 9.40588e-04
4.71880e+02 2.02360e-01 1.31643e-03
4.72660e+02 2.01467e-01 2.03687e-03
4.73440e+02 2.01966e-01 1.05758e-03
4.74220e+02 2.02770e-01 -1.07525e-04
4.75000e+02 2.01448e-01 1.92748e-04
4.75780e+02 2.02297e-01 7.00164e-04
4.76560e+02 2.03328e-01 4.48257e-04
4.77340e+02 2.03794e-01 7.97748e-04
4.78130e+02 2.02997e-01 7.43709e-04
4.78910e+02 2.02384e-01 7.85200e-04
4.79690e+02 2.02987e-01 -5.34220e-04
4.80470e+02 2.01539e-01 6.76068e-04
4.81250e+02 2.03256e-01 6.38696e-04
4.82030e+02 2.03916e-01 -2.34937e-04
4.82810e+02 2.02844e-01 -2.83770e-04
4.83590e+02 2.02317e-01 -1.54214e-03
4.84380e+02 2.03511e-01 4.25644e-04
4.85160e+02 2.02025e-01 -1.00623e-04
4.85940e+02 2.03414e-01 -8.93456e-04
4.86720e+02 2.03058e-01 -1.14564e-03
4.87500e+02 2.00981e-01 -9.23926e-06
4.88280e+02 2.02240e-01 -1.63061e-03
4.89060e+02 2.02132e-01 5.36164e-04
4.89840e+02 2.02545e-01 -6.40456e-04
4.90630e+02 2.00990e-01 7.65773e-04
4.91410e+02 2.03340e-01 1.21131e-03
4.92190e+02 2.02054e-01 1.20374e-03
4.92970e+02 2.03146e-01 4.88456e-04
4.93750e+02 2.00627e-01 -1.53400e-03
4.94530e+02 2.00580e-01 2.24398e-03
4.95310e+02 1.99513e-01 -1.74179e-05
4.96090e+02 2.00950e-01 1.40350e-03
4.96880e+02 2.03417e-01 3.15740e-03
4.97660e+02 2.02719e-01 2.04393e-03
4.98440e+02 2.00475e-01 2.52743e-03
4.99220e+02 2.03234e-01 1.50111e-03
5.00000e+02 2.01516e-01 2.05515e-04
5.00780e+02 2.01712e-01 -9.79099e-04
5.01560e+02 2.01977e-01 1.24736e-03
5.02340e+02 2.04147e-01 -4.45685e-04
5.03130e+02 2.01353e-01 1.25411e-03
5.03910e+02 2.02637e-01 -1.66877e-04
5.04690e+02 2.03295e-01 1.88834e-03
5.05470e+02 2.01908e-01 6.80219e-04
5.06250e+02 2.02993e-01 3.16282e-04
5.07030e+02 2.00903e-01 1.21626e-03
5.07810e+02 2.02564e-01 -6.76303e-04
5.08590e+02 2.02569e-01 -3.38769e-05
5.09380e+02 2.04184e-01 1.19601e-03
5.10160e+02 2.01540e-01 1.24104e-03
5.10940e+02 2.03122e-01 1.21716e-04
5.11720e+02 2.01120e-01 1.22050e-03
5.12500e+02 2.02862e-01 -1.56098e-04
5.13280e+02 2.01356e-01 8.89814e-04
5.14060e+02 2.03310e-01 9.63701e-05
5.14840e+02 2.03084e-01 -3.80239e-04
5.15630e+02 2.00907e-01 2.85113e-03
5.16410e+02 2.02708e-01 -2.38470e-03
5.17190e+02 2.09710e-01 3.59944e-03
5.17970e+02 2.01685e-01 1.08310e-03
5.18750e+02 2.03093e-01 1.52583e-03
5.19530e+02 2.03772e-01 2.21652e-03
5.20310e+02 2.00631e-01 -4.16474e-05
5.21090e+02 2.00417e-01 -9.26029e-04
5.21880e+02 2.03202e-01 6.31664e-05
5.22660e+02 2.01709e-01 1.35050e-03
5.23440e+02 2.01686e-01 2.22911e-04
5.24220e+02 2.03322e-01 -3.28106e-04
5.25000e+02 2.02159e-01 3.22435e-03
5.25780e+02 2.01993e-01 1.01902e-03
5.26560e+02 2.02452e-01 -4.68722e-04
5.27340e+02 2.02389e-01 1.62067e-03
5.28130e+02 2.03470e-01 7.31760e-04
5.28910e+02 2.02742e-01 2.36220e-03
5.29690e+02 2.02511e-01 -9.58789e-04
5.30470e+02 2.02396e-01 1.11785e-03
5.31250e+02 2.01370e-01 -5.52352e-04
5.32030e+02 2.02449e-01 1.30967e-03
5.32810e+02 2.03267e-01 1.14937e-03
5.33590e+02 2.01109e-01 1.63470e-03
5.34380e+02 2.01624e-01 4.28826e-04
5.35160e+02 2.02817e-01 -5.98625e-04
5.35940e+02 2.01278e-01 7.24257e-04
5.36720e+02 2.01525e-01 3.34714e-03
5.37500e+02 2.01131e-01 1.06546e-03
5.38280e+02 2.01567e-01 1.56958e-03
5.39060e+02 2.03303e-01 2.84808e-04
5.39840e+02 1.99933e-01 2.34638e-05
5.40630e+02 2.01654e-01 1.78840e-04
5.41410e+02 1.99543e-01 1.71435e-03
5.42190e+02 2.02584e-01 1.18490e-03
5.42970e+02 2.00654e-01 8.40367e-04
5.43750e+02 2.02270e-01 3.04218e-03
5.44530e+02 2.02199e-01 -1.55463e-04
5.45310e+02 2.02824e-01 2.87728e-03
5.46090e+02 2.02209e-01 -2.15659e-03
5.46880e+02 2.02587e-01 2.24362e-04
5.47660e+02 2.01359e-01 1.96902e-03
5.48440e+02 2.02827e-01 4.38944e-05
5.49220e+02 2.02706e-01 4.19368e-04
5.50000e+02 2.01916e-01 1.25777e-03
5.50780e+02 2.02448e-01 1.93875e-03
5.51560e+02 2.03647e-01 -2.01856e-04
5.52340e+02 2.02483e-01 -5.51828e-04
5.53130e+02 2.03310e-01 4.35421e-04
5.53910e+02 2.02416e-01 -2.92522e-04
5.54690e+02 2.00719e-01 1.47539e-03
5.55470e+02 2.02472e-01 -2.17951e-04
5.56250e+02 2.03204e-01 1.56937e-03
5.57030e+02 2.01590e-01 1.91147e-03
5.57810e+02 2.01155e-01 1.29784e-03
5.58590e+02 2.02563e-01 4.07158e-04
5.59380e+02 2.01293e-01 8.61169e-04
5.60160e+02 2.02623e-01 9.33752e-04
5.60940e+02 2.02060e-01 5.14660e-04
5.61720e+02 2.01742e-01 1.17574e-03
5.62500e+02 2.01907e-01 -9.50738e-05
5.63280e+02 2.03329e-01 1.07457e-03
5.64060e+02 2.03593e-01 -8.34665e-04
5.64840e+02 2.01962e-01 1.74538e-03
5.65630e+02 2.02383e-01 7.08134e-04
5.66410e+02 2.04103e-01 9.89108e-04
5.67190e+02 2.03775e-01 2.38381e-03
5.67970e+02 2.02889e-01 3.98585e-04
5.68750e+02 2.02415e-01 -1.24840e-03
5.69530e+02 2.03398e-01 2.66830e-04
5.70310e+02 2.03083e-01 9.42458e-04
5.71090e+02 2.02745e-01 3.43387e-03
5.71880e+02 2.01573e-01 -1.53125e-04
5.72660e+02 2.02417e-01 -7.32679e-04
5.73440e+02 1.99926e-01 5.23914e-04
5.74220e+02 2.02100e-01 1.17076e-03
5.75000e+02 2.01925e-01 1.59327e-04
5.75780e+02 2.01782e-01 1.09996e-03
5.76560e+02 2.03240e-01 1.25045e-03
5.77340e+02 2.02928e-01 6.27042e-04
5.78130e+02 2.03551e-01 -6.82836e-04
5.78910e+02 2.02953e-01 3.55748e-04
5.79690e+02 2.02304e-01 8.41998e-04
5.80470e+02 2.03518e-01 2.68870e-04
5.81250e+02 2.02078e-01 -7.87886e-04
5.82030e+02 2.03762e-01 1.07846e-03
5.82810e+02 2.02966e-01 1.10538e-03
5.83590e+02 2.02066e-01 1.72348e-03
5.84380e+02 2.01560e-01 1.30376e-04
5.85160e+02 2.01333e-01 6.99177e-04
5.85940e+02 2.01421e-01 4.94203e-05
5.86720e+02 2.01586e-01 6.39392e-04
5.87500e+02 2.01113e-01 1.62708e-03
5.88280e+02 2.02906e-01 7.77209e-04
5.89060e+02 2.01881e-01 -6.56272e-04
5.89840e+02 2.02264e-01 1.08005e-03
5.90630e+02 2.02413e-01 -3.68182e-03
5.91410e+02 2.04074e-01 4.05837e-04
5.92190e+02 2.01670e-01 -2.62348e-04
5.92970e+02 2.02403e-01 8.06084e-04
5.93750e+02 2.01664e-01 3.76500e-04
5.94530e+02 2.01304e-01 1.39261e-03
5.95310e+02 2.02542e-01 -3.73303e-04
5.96090e+02 2.01918e-01 2.48232e-03
5.96880e+02 2.02046e-01 8.14200e-04
5.97660e+02 2.02317e-01 2.78933e-04
5.98440e+02 2.02833e-01 1.89952e-03
5.99220e+02 1.96003e-01 1.09936e-03
6.00000e+02 2.00663e-01 8.69111e-04
6.00780e+02 2.00526e-01 2.02854e-03
6.01560e+02 2.00988e-01 1.92330e-03
6.02340e+02 2.02344e-01 1.28322e-04
6.03130e+02 2.00720e-01 3.23388e-04
6.03910e+02 2.00519e-01 3.21945e-04
6.04690e+02 2.01443e-01 1.37696e-03
6.05470e+02 2.01699e-01 3.60661e-04
6.06250e+02 2.01357e-01 1.24903e-03
6.07030e+02 2.01241e-01 1.85730e-03
6.07810e+02 2.03062e-01 1.15158e-03
6.08590e+02 2.01300e-01 -2.91328e-04
6.09380e+02 2.01419e-01 -9.39860e-04
6.10160e+02 2.01585e-01 1.47737e-03
6.10940e+02 2.01887e-01 8.22570e-04
6.11720e+02 1.99892e-01 1.26853e-03
6.12500e+02 2.00783e-01 2.64587e-03
6.13280e+02 2.02764e-01 2.41472e-04
6.14060e+02 2.01388e-01 2.07706e-03
6.14840e+02 2.01117e-01 1.50367e-04
6.15630e+02 2.00337e-01 1.41754e-03
6.16410e+02 2.01840e-01 2.39683e-03
6.17190e+02 2.00999e-01 1.60066e-03
6.17970e+02 2.01221e-01 2.95123e-03
6.18750e+02 1.99894e-01 1.10972e-03
6.19530e+02 2.01437e-01 2.43501e-03
6.20310e+02 2.01990e-01 1.79083e-03
6.21090e+02 2.00714e-01 1.49234e-03
6.21880e+02 2.01596e-01 1.14145e-03
6.22660e+02 2.00237e-01 3.41307e-03
6.23440e+02 2.00491e-01 1.88988e-03
6.24220e+02 2.01407e-01 -7.84925e-05
6.25000e+02 2.00596e-01 2.91281e-03
6.25780e+02 1.99328e-01 3.40581e-03
6.26560e+02 1.98552e-01 2.52398e-03
6.27340e+02 1.99277e-01 2.45623e-03
6.28130e+02 2.00144e-01 3.82319e-03
6.28910e+02 2.00387e-01 3.58234e-03
6.29690e+02 2.00284e-01 2.89945e-03
6.30470e+02 2.00653e-01 4.76961e-03
6.31250e+02 2.00076e-01 6.26452e-03
6.32030e+02 1.99792e-01 6.51245e-03
6.32810e+02 2.00876e-01 6.10471e-03
6.33590e+02 2.00089e-01 8.14839e-03
6.34380e+02 2.00235e-01 1.01834e-02
6.35160e+02 2.04862e-01 1.21767e-02
6.35940e+02 2.04800e-01 1.34709e-02
6.36720e+02 2.09229e-01 1.53581e-02
6.37500e+02 2.15459e-01 1.22643e-02
6.38280e+02 2.19915e-01 9.63402e-03
6.39060e+02 2.18812e-01 3.18664e-03
6.39840e+02 2.17975e-01 -6.44504e-04
6.40630e+02 2.14681e-01 -1.60473e-03
6.41410e+02 2.13198e-01 -5.87622e-03
6.42190e+02 2.11386e-01 -5.88821e-03
6.42970e+02 2.08862e-01 -6.90916e-03
6.43750e+02 2.07291e-01 -5.80660e-03
6.44530e+02 2.05872e-01 -5.91953e-03
6.45310e+02 2.04782e-01 -6.15781e-03
6.46090e+02 2.04475e-01 -3.86588e-03
6.46880e+02 2.03342e-01 -2.54303e-03
6.47660e+02 2.06498e-01 -1.73081e-03
6.48440e+02 2.03807e-01 -1.26049e-03
6.49220e+02 2.06203e-01 -3.69695e-03
6.50000e+02 2.10459e-01 -2.56314e-03
6.50780e+02 2.04261e-01 -4.19816e-03
6.51560e+02 2.09390e-01 -2.62371e-03
6.52340e+02 2.04849e-01 -8.27184e-03
6.53130e+02 2.02377e-01 -7.16163e-03
6.53910e+02 2.01360e-01 -7.03146e-03
6.54690e+02 2.00876e-01 -6.18329e-03
6.55470e+02 2.00727e-01 -6.28020e-03
6.56250e+02 1.99991e-01 -4.48418e-03
6.57030e+02 2.00004e-01 -7.98315e-03
6.57810e+02 1.99173e-01 -6.32776e-03
6.58590e+02 1.96616e-01 -3.51430e-03
6.59380e+02 1.98070e-01 -3.71336e-03
6.60160e+02 1.97268e-01 -3.38737e-03
6.60940e+02 1.97532e-01 -4.42942e-03
6.61720e+02 1.96559e-01 -2.36095e-03
6.62500e+02 1.99325e-01 -2.84604e-03
6.63280e+02 1.97055e-01 -8.15677e-04
6.64060e+02 1.95651e-01 -1.98412e-03
6.64840e+02 1.96292e-01 -2.23336e-03
6.65630e+02 1.99946e-01 -4.98909e-04
6.66410e+02 1.97331e-01 9.03320e-04
6.67190e+02 1.97198e-01 -2.87690e-04
6.67970e+02 1.99580e-01 1.38195e-03
6.68750e+02 2.02553e-01 1.96757e-03
6.69530e+02 1.98336e-01 1.01779e-03
6.70310e+02 1.99671e-01 2.03061e-03
6.71090e+02 2.00534e-01 8.38207e-04
6.71880e+02 1.99006e-01 1.67844e-03
6.72660e+02 1.99951e-01 2.38468e-03
6.73440e+02 1.99978e-01 1.45435e-03
6.74220e+02 1.99680e-01 1.35942e-03
6.75000e+02 1.98602e-01 1.10473e-03
6.75780e+02 1.98954e-01 1.03241e-03
6.76560e+02 2.02636e-01 4.03574e-03
6.77340e+02 2.01567e-01 2.95570e-03
6.78130e+02 2.00402e-01 1.61372e-03
6.78910e+02 2.02076e-01 2.11564e-04
6.79690e+02 2.02129e-01 1.88938e-04
6.80470e+02 2.02558e-01 -2.68584e-04
6.81250e+02 2.00029e-01 2.21030e-03
6.82030e+02 2.03813e-01 2.15505e-03
6.82810e+02 2.02721e-01 1.79842e-03
6.83590e+02 2.02994e-01 2.45993e-03
6.84380e+02 2.01895e-01 2.47383e-03
6.85160e+02 1.99761e-01 -4.84311e-05
6.85940e+02 2.01367e-01 1.49770e-03
6.86720e+02 2.01486e-01 9.84731e-04
6.87500e+02 2.00502e-01 1.06731e-03
6.88280e+02 2.02812e-01 1.79719e-03
6.89060e+02 2.03436e-01 8.76319e-04
6.89840e+02 2.02263e-01 1.43871e-03
6.90630e+02 2.03126e-01 2.21556e-03
6.91410e+02 2.01961e-01 1.24756e-03
6.92190e+02 2.01809e-01 2.37091e-03
6.92970e+02 2.02510e-01 1.07587e-03
6.93750e+02 2.00039e-01 -2.16470e-04
6.94530e+02 2.00694e-01 1.76921e-03
6.95310e+02 2.02058e-01 8.85997e-04
6.96090e+02 2.01745e-01 -3.87081e-04
6.96880e+02 2.02274e-01 2.42863e-03
6.97660e+02 2.00317e-01 -5.23891e-04
6.98440e+02 2.03504e-01 -1.70074e-03
6.99220e+02 2.01586e-01 8.64203e-04
7.00000e+02 2.02242e-01 1.46134e-03
7.00780e+02 2.00789e-01 1.77308e-03
7.01560e+02 2.02416e-01 7.98271e-04
7.02340e+02 2.02705e-01 1.34150e-03
7.03130e+02 2.02935e-01 5.02384e-04
7.03910e+02 2.02107e-01 -3.17058e-05
7.04690e+02 2.03447e-01 7.70050e-04
7.05470e+02 2.03335e-01 -3.03304e-04
7.06250e+02 2.02647e-01 8.23944e-04
7.07030e+02 2.01529e-01 9.03716e-04
7.07810e+02 2.00659e-01 1.45242e-05
7.08590e+02 2.01123e-01 1.73368e-03
7.09380e+02 2.02427e-01 -2.54704e-04
7.10160e+02 2.01130e-01 9.91792e-04
7.10940e+02 2.01374e-01 -6.74468e-05
7.11720e+02 2.00926e-01 1.52396e-03
7.12500e+02 2.01481e-01 1.54906e-03
7.13280e+02 2.01910e-01 2.00250e-03
7.14060e+02 2.01014e-01 1.04047e-03
7.14840e+02 2.02115e-01 1.91247e-03
7.15630e+02 2.00431e-01 1.09980e-03
7.16410e+02 2.02815e-01 1.25177e-03
7.17190e+02 2.01507e-01 2.28296e-03
7.17970e+02 2.01188e-01 -1.09689e-04
7.18750e+02 2.04034e-01 1.12156e-03
7.19530e+02 2.02139e-01 7.82718e-04
7.20310e+02 2.02248e-01 1.63421e-03
7.21090e+02 2.02508e-01 1.35109e-03
7.21880e+02 2.03800e-01 -2.09207e-04
7.22660e+02 2.02826e-01 8.62346e-04
7.23440e+02 2.03006e-01 -9.33190e-04
7.24220e+02 2.00614e-01 4.61901e-04
7.25000e+02 2.02151e-01 5.58387e-04
7.25780e+02 2.00579e-01 6.90610e-04
7.26560e+02 2.01328e-01 1.21232e-03
7.27340e+02 2.02758e-01 9.11868e-04
7.28130e+02 2.01524e-01 2.25984e-03
7.28910e+02 2.01985e-01 1.22702e-03
7.29690e+02 1.99624e-01 7.87654e-04
7.30470e+02 2.01057e-01 5.89123e-04
7.31250e+02 2.01461e-01 -1.89899e-04
7.32030e+02 2.02266e-01 -8.82899e-05
7.32810e+02 2.03289e-01 5.04798e-04
7.33590e+02 2.00773e-01 1.08961e-03
7.34380e+02 2.02061e-01 3.18308e-04
7.35160e+02 2.00885e-01 -3.02179e-04
7.35940e+02 2.01258e-01 -7.71169e-04
7.36720e+02 2.01165e-01 -5.86469e-04
7.37500e+02 2.00699e-01 9.17377e-04
7.38280e+02 2.02275e-01 1.36919e-03
7.39060e+02 2.01019e-01 9.65409e-04
7.39840e+02 1.99894e-01 1.34497e-03
7.40630e+02 2.01608e-01 1.83249e-03
7.41410e+02 2.01071e-01 1.85709e-03
7.42190e+02 2.02361e-01 1.39136e-03
7.42970e+02 2.02108e-01 1.67243e-04
7.43750e+02 2.00699e-01 1.80869e-04
7.44530e+02 2.01780e-01 1.73126e-03
7.45310e+02 1.97969e-01 1.36395e-03
7.46090e+02 2.02448e-01 3.41868e-04
7.46880e+02 2.01662e-01 4.25155e-04
7.47660e+02 2.01464e-01 1.04410e-03
7.48440e+02 2.00763e-01 -1.44196e-03
7.49220e+02 2.01618e-01 -6.59868e-04
7.50000e+02 2.04604e-01 -6.37981e-03
7.50780e+02 2.01644e-01 1.33968e-03
7.51560e+02 2.01133e-01 1.59227e-03
7.52340e+02 2.01674e-01 -1.40190e-04
7.53130e+02 2.01062e-01 -8.27801e-05
7.53910e+02 2.01610e-01 -5.75494e-04
7.54690e+02 2.01077e-01 -1.91132e-03
7.55470e+02 2.02737e-01 3.20690e-04
7.56250e+02 2.03029e-01 1.26111e-03
7.57030e+02 2.01956e-01 5.59548e-04
7.57810e+02 2.02422e-01 4.32889e-04
7.58590e+02 2.02127e-01 1.64549e-03
7.59380e+02 2.03106e-01 2.85880e-04
7.60160e+02 2.00626e-01 3.07280e-04
7.60940e+02 2.02652e-01 5.61010e-04
7.61720e+02 2.00307e-01 -9.99930e-04
7.62500e+02 2.02354e-01 4.22894e-04
7.63280e+02 2.02479e-01 4.93934e-04
7.64060e+02 2.01567e-01 1.36419e-03
7.64840e+02 2.03290e-01 2.94426e-04
7.65630e+02 2.01555e-01 3.92804e-04
7.66410e+02 2.01138e-01 -6.58227e-04
7.67190e+02 2.01721e-01 7.89466e-04
7.67970e+02 2.03100e-01 3.08605e-03
7.68750e+02 2.01017e-01 -8.98049e-05
7.69530e+02 2.01215e-01 1.56857e-03
7.70310e+02 2.02148e-01 7.79880e-04
7.71090e+02 2.01370e-01 4.60226e-04
7.71880e+02 2.01907e-01 1.18513e-03
7.72660e+02 2.02045e-01 1.41943e-04
7.73440e+02 2.01426e-01 -7.58084e-04
7.74220e+02 2.02023e-01 -3.26522e-04
7.75000e+02 2.01289e-01 -7.42520e-04
7.75780e+02 2.01436e-01 -9.78730e-04
7.76560e+02 2.02148e-01 7.30469e-04
7.77340e+02 2.02390e-01 7.26455e-04
7.78130e+02 2.02217e-01 5.45702e-04
7.78910e+02 2.01786e-01 1.17127e-03
7.79690e+02 2.01487e-01 1.24269e-03
7.80470e+02 2.00511e-01 -1.25553e-03
7.81250e+02 2.01879e-01 1.09253e-03
7.82030e+02 2.02162e-01 6.63248e-04
7.82810e+02 2.01193e-01 -1.37763e-03
7.83590e+02 2.01283e-01 1.44736e-03
7.84380e+02 2.00341e-01 -1.59242e-04
7.85160e+02 2.00584e-01 1.20636e-04
7.85940e+02 2.03017e-01 6.10775e-04
7.86720e+02 2.02271e-01 -3.45471e-04
7.87500e+02 2.01697e-01 5.01049e-04
7.88280e+02 2.01818e-01 1.52314e-03
7.89060e+02 2.02098e-01 2.14132e-03
7.89840e+02 2.00921e-01 3.63572e-04
7.90630e+02 2.01774e-01 2.73775e-04
7.91410e+02 2.02302e-01 1.12052e-03
7.92190e+02 2.00416e-01 -1.10327e-03
7.92970e+02 2.01384e-01 8.89067e-05
7.93750e+02 2.00414e-01 6.69099e-04
7.94530e+02 2.02252e-01 1.64799e-03
7.95310e+02 1.99761e-01 2.04779e-03
7.96090e+02 2.00594e-01 1.58647e-03
7.96880e+02 2.00797e-01 1.92420e-03
7.97660e+02 2.00462e-01 1.87471e-03
7.98440e+02 2.02403e-01 4.18052e-04
7.99220e+02 2.03504e-01 8.18460e-05
8.00000e+02 1.91618e-01 1.53643e-01
8.00780e+02 2.01955e-01 3.24320e-04
8.01560e+02 2.01213e-01 6.83119e-04
8.02340e+02 2.02087e-01 1.56667e-03
8.03130e+02 2.02502e-01 -4.02787e-05
8.03910e+02 2.02283e-01 -1.38885e-03
8.04690e+02 2.01853e-01 -5.78512e-05
8.05470e+02 2.02925e-01 1.36536e-04
8.06250e+02 2.01179e-01 5.61509e-06
8.07030e+02 2.04263e-01 1.86695e-04
8.07810e+02 2.02297e-01 1.78491e-03
8.08590e+02 2.02103e-01 2.14916e-03
8.09380e+02 2.01160e-01 -4.79510e-04
8.10160e+02 2.01504e-01 1.50938e-04
8.10940e+02 2.01046e-01 6.18696e-04
8.11720e+02 2.03360e-01 -3.02451e-03
8.12500e+02 2.08413e-01 2.95918e-03
8.13280e+02 2.01014e-01 5.56941e-05
8.14060e+02 2.04246e-01 -5.24338e-04
8.14840e+02 2.01467e-01 -4.16667e-04
8.15630e+02 2.02415e-01 -2.81546e-05
8.16410e+02 2.03343e-01 1.22220e-03
8.17190e+02 2.03436e-01 -1.44997e-04
8.17970e+02 2.02656e-01 2.53422e-04
8.18750e+02 2.03042e-01 1.78303e-04
8.19530e+02 2.03284e-01 -5.31473e-04
8.20310e+02 2.02524e-01 1.01308e-04
8.21090e+02 2.03606e-01 -9.14003e-04
8.21880e+02 2.03294e-01 1.84392e-04
8.22660e+02 2.03675e-01 -1.21444e-03
8.23440e+02 2.02670e-01 -2.64807e-03
8.24220e+02 2.01826e-01 -2.37672e-03
8.25000e+02 2.03162e-01 -1.12511e-03
8.25780e+02 2.03833e-01 -2.26956e-03
8.26560e+02 2.01684e-01 -1.98417e-03
8.27340e+02 2.02313e-01 -2.37600e-03
8.28130e+02 2.02965e-01 -3.46474e-03
8.28910e+02 2.00932e-01 -2.86063e-03
8.29690e+02 1.99186e-01 -2.36371e-03
8.30470e+02 2.00698e-01 -3.17866e-03
8.31250e+02 2.00244e-01 -2.73050e-03
8.32030e+02 2.03290e-01 -4.61237e-04
8.32810e+02 2.01591e-01 -2.35866e-03
8.33590e+02 2.00038e-01 -1.22996e-03
8.34380e+02 2.01257e-01 -1.84860e-03
8.35160e+02 2.00043e-01 -2.32653e-03
8.35940e+02 1.99412e-01 -1.69811e-03
8.36720e+02 2.00841e-01 -1.45121e-03
8.37500e+02 2.00914e-01 -2.13800e-03
8.38280e+02 2.00839e-01 -2.83542e-03
8.39060e+02 1.99734e-01 -2.32680e-03
8.39840e+02 1.98346e-01 -8.30839e-04
8.40630e+02 1.99189e-01 -1.48312e-04
8.41410e+02 1.98525e-01 -2.01403e-04
8.42190e+02 2.00182e-01 -1.61727e-03
8.42970e+02 1.96869e-01 -4.63644e-04
8.43750e+02 2.00386e-01 -2.31230e-03
8.44530e+02 1.98065e-01 -6.17620e-04
8.45310e+02 2.00106e-01 -2.12124e-03
8.46090e+02 1.98882e-01 -1.00435e-03
8.46880e+02 1.99516e-01 -1.33158e-03
8.47660e+02 1.98975e-01 -7.26004e-05
8.48440e+02 2.00305e-01 1.86477e-03
8.49220e+02 1.98943e-01 -6.96829e-04
8.50000e+02 2.07055e-01 1.22858e-03
8.50780e+02 2.00404e-01 -5.25399e-04
8.51560e+02 1.99958e-01 -2.11635e-04
8.52340e+02 1.98342e-01 2.47132e-04
8.53130e+02 1.99274e-01 6.78080e-05
8.53910e+02 1.98955e-01 -9.22992e-05
8.54690e+02 1.98398e-01 -2.12258e-04
8.55470e+02 1.98576e-01 -3.54992e-05
8.56250e+02 2.00028e-01 -4.53105e-04
8.57030e+02 1.99280e-01 -2.80395e-03
8.57810e+02 1.98087e-01 -2.84548e-03
8.58590e+02 1.98874e-01 2.36680e-04
8.59380e+02 1.98334e-01 -9.28734e-04
8.60160e+02 1.99530e-01 2.00603e-04
8.60940e+02 1.99694e-01 3.61654e-04
8.61720e+02 2.00450e-01 1.45030e-04
8.62500e+02 1.99973e-01 1.49884e-03
8.63280e+02 2.01073e-01 1.56511e-04
8.64060e+02 1.99050e-01 5.63598e-04
8.64840e+02 1.98434e-01 1.57259e-03
8.65630e+02 1.98513e-01 1.42976e-03
8.66410e+02 1.99527e-01 1.11610e-03
8.67190e+02 2.01535e-01 3.31643e-04
8.67970e+02 1.98514e-01 1.82263e-04
8.68750e+02 1.98484e-01 1.40578e-03
8.69530e+02 1.99608e-01 5.71924e-04
8.70310e+02 1.99516e-01 -2.33162e-04
8.71090e+02 1.99660e-01 3.47010e-04
8.71880e+02 2.00761e-01 -3.94099e-04
8.72660e+02 1.99431e-01 4.19545e-04
8.73440e+02 2.00469e-01 -8.79612e-04
8.74220e+02 2.00610e-01 1.82076e-03
8.75000e+02 2.00468e-01 8.90745e-04
8.75780e+02 1.98981e-01 4.99340e-05
8.76560e+02 1.99054e-01 1.97264e-04
8.77340e+02 1.99620e-01 3.72376e-04
8.78130e+02 1.99173e-01 1.68905e-04
8.78910e+02 1.99067e-01 4.99688e-04
8.79690e+02 1.99966e-01 2.98892e-04
8.80470e+02 1.99382e-01 5.50233e-04
8.81250e+02 1.99881e-01 5.62477e-04
8.82030e+02 1.99172e-01 -6.18867e-04
8.82810e+02 2.01506e-01 4.58489e-04
8.83590e+02 2.00227e-01 7.14841e-04
8.84380e+02 2.00560e-01 8.95848e-05
8.85160e+02 1.99106e-01 7.49688e-04
8.85940e+02 1.99647e-01 -7.73770e-04
8.86720e+02 1.99458e-01 9.37665e-04
